,FTP,VOICE,UDP
0,0.9999035329429115,0.5504686619243686,0.5662407932091124
1,0.30836157203103043,0.9780530614793675,0.2619038041377139
2,0.45918768172063607,0.42401125808793,0.9975949907086891
